Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 02:00:00,05/23/13 03:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 02:00:00,05/23/13 03:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,86640
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,393323
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,88003823
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,44036002
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 03:00:00,05/23/13 04:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,684
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,1
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 03:00:00,05/23/13 04:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,3412067
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,3487677
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,1118
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,515
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,2317
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,1389
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 03:00:00,05/23/13 04:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 03:00:00,05/23/13 04:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 03:00:00,05/23/13 04:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,409933767
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,190512537
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,540
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 03:00:00,05/23/13 04:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 03:00:00,05/23/13 04:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,185
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 03:00:00,05/23/13 04:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,16337039
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 03:00:00,05/23/13 04:00:00,34722414
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 03:00:00,05/23/13 04:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 03:00:00,05/23/13 04:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 03:00:00,05/23/13 04:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,47340
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,2884
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,86700266
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,41207056
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 04:00:00,05/23/13 05:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,387
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,0
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 04:00:00,05/23/13 05:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,3955247
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,3892098
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,291
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,49
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,518
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,191
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 04:00:00,05/23/13 05:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 04:00:00,05/23/13 05:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 04:00:00,05/23/13 05:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,406712351
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,185975019
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,540
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 04:00:00,05/23/13 05:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 04:00:00,05/23/13 05:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,190
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 04:00:00,05/23/13 05:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,16349520
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,34927513
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 04:00:00,05/23/13 05:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 04:00:00,05/23/13 05:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 04:00:00,05/23/13 05:00:00,10
AmazonEC2,PublicIP-In,USW2-EU-AWS-In-Bytes,,05/23/13 04:00:00,05/23/13 05:00:00,540
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,45843
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,2760
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,86516379
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,41005097
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 05:00:00,05/23/13 06:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,527
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,0
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 05:00:00,05/23/13 06:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,3557647
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,3602215
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,391
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,25
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,300
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,73
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 05:00:00,05/23/13 06:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 05:00:00,05/23/13 06:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 05:00:00,05/23/13 06:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,406269626
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,184781935
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,360
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 05:00:00,05/23/13 06:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 05:00:00,05/23/13 06:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,170
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 05:00:00,05/23/13 06:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,16283579
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 05:00:00,05/23/13 06:00:00,35292441
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 05:00:00,05/23/13 06:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 05:00:00,05/23/13 06:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 05:00:00,05/23/13 06:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,158590
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,2029325
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,118132414
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,44624735
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 06:00:00,05/23/13 07:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,906
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,1
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 06:00:00,05/23/13 07:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,3775151
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,3741371
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,20796
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,3051
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,55776
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,7455
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 06:00:00,05/23/13 07:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 06:00:00,05/23/13 07:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 06:00:00,05/23/13 07:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,423838978
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,183931393
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,720
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 06:00:00,05/23/13 07:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 06:00:00,05/23/13 07:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,34982
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 06:00:00,05/23/13 07:00:00,7
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,16358485
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 06:00:00,05/23/13 07:00:00,41333605
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 06:00:00,05/23/13 07:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 06:00:00,05/23/13 07:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 06:00:00,05/23/13 07:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,47293
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,3012
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,86642660
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,41095284
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 07:00:00,05/23/13 08:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,674
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,1
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 07:00:00,05/23/13 08:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,3725900
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,3726274
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,329
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,24
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,409
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,160
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 07:00:00,05/23/13 08:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 07:00:00,05/23/13 08:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 07:00:00,05/23/13 08:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,406710848
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,185616730
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,180
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 07:00:00,05/23/13 08:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 07:00:00,05/23/13 08:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,216
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 07:00:00,05/23/13 08:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,16324134
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,35509231
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 07:00:00,05/23/13 08:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 07:00:00,05/23/13 08:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 07:00:00,05/23/13 08:00:00,10
AmazonEC2,PublicIP-In,USW2-EU-AWS-In-Bytes,,05/23/13 07:00:00,05/23/13 08:00:00,360
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,322636
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,4352817
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,86438482
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,41018581
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 08:00:00,05/23/13 09:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,2324
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,1
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 08:00:00,05/23/13 09:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,3571172
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,3625174
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,389
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,16
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,445
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,165
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 08:00:00,05/23/13 09:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 08:00:00,05/23/13 09:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 08:00:00,05/23/13 09:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,406038544
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,184832105
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,360
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 08:00:00,05/23/13 09:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 08:00:00,05/23/13 09:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,168
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 08:00:00,05/23/13 09:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,15890695
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 08:00:00,05/23/13 09:00:00,34677388
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 08:00:00,05/23/13 09:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 08:00:00,05/23/13 09:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 08:00:00,05/23/13 09:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,4078283
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,37922819
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,86677192
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,41125280
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 09:00:00,05/23/13 10:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,11548
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,18
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 09:00:00,05/23/13 10:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,3715198
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,3724535
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,339
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,21
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,487
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,195
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 09:00:00,05/23/13 10:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 09:00:00,05/23/13 10:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 09:00:00,05/23/13 10:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,407051378
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,184714767
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,900
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/23/13 09:00:00,05/23/13 10:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/23/13 09:00:00,05/23/13 10:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,167
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/23/13 09:00:00,05/23/13 10:00:00,0
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,16374584
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/23/13 09:00:00,05/23/13 10:00:00,35645321
AmazonEC2,RunInstances:S0001,SAE1-SpotUsage:c1.xlarge,,05/23/13 09:00:00,05/23/13 10:00:00,7
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/23/13 09:00:00,05/23/13 10:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/23/13 09:00:00,05/23/13 10:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,1506211
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,12428983
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,86688698
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,41182275
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/23/13 10:00:00,05/23/13 11:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,3370
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,6
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/23/13 10:00:00,05/23/13 11:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,3604358
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,3599679
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,301
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,21
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,282
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/23/13 10:00:00,05/23/13 11:00:00,61
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/23/13 10:00:00,05/23/13 11:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/23/13 10:00:00,05/23/13 11:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/23/13 10:00:00,05/23/13 11:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,406524694
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,186540001
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/23/13 10:00:00,05/23/13 11:00:00,180
